ID,duration,wav,start,stop,spk_id
12--train-00065-of-00803_862,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_862.wav,0,48000,12
12--train-00065-of-00803_957,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_957.wav,0,48000,12
12--train-00065-of-00803_833,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_833.wav,0,48000,12
12--train-00065-of-00803_962,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_962.wav,0,48000,12
12--train-00065-of-00803_986,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_986.wav,0,48000,12
12--train-00065-of-00803_1017,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1017.wav,0,48000,12
12--train-00065-of-00803_810,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_810.wav,0,48000,12
12--train-00065-of-00803_909,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_909.wav,0,48000,12
12--train-00065-of-00803_885,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_885.wav,0,48000,12
12--train-00065-of-00803_1054,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1054.wav,0,48000,12
12--train-00065-of-00803_813,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_813.wav,0,48000,12
12--train-00065-of-00803_842,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_842.wav,0,48000,12
12--train-00065-of-00803_898,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_898.wav,0,48000,12
12--train-00065-of-00803_1057,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1057.wav,0,48000,12
12--train-00065-of-00803_1031,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1031.wav,0,48000,12
12--train-00065-of-00803_861,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_861.wav,0,48000,12
12--train-00065-of-00803_967,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_967.wav,0,48000,12
12--train-00065-of-00803_792,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_792.wav,0,48000,12
12--train-00065-of-00803_789,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_789.wav,0,48000,12
12--train-00065-of-00803_785,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_785.wav,0,48000,12
12--train-00065-of-00803_911,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_911.wav,0,48000,12
12--train-00065-of-00803_879,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_879.wav,0,48000,12
12--train-00065-of-00803_845,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_845.wav,0,48000,12
12--train-00065-of-00803_1000,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1000.wav,0,48000,12
12--train-00065-of-00803_1067,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1067.wav,0,48000,12
12--train-00065-of-00803_788,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_788.wav,0,48000,12
12--train-00065-of-00803_988,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_988.wav,0,48000,12
12--train-00065-of-00803_973,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_973.wav,0,48000,12
12--train-00065-of-00803_968,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_968.wav,0,48000,12
12--train-00065-of-00803_799,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_799.wav,0,48000,12
12--train-00065-of-00803_971,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_971.wav,0,48000,12
12--train-00065-of-00803_865,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_865.wav,0,48000,12
12--train-00065-of-00803_838,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_838.wav,0,48000,12
12--train-00065-of-00803_778,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_778.wav,0,48000,12
12--train-00065-of-00803_920,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_920.wav,0,48000,12
12--train-00065-of-00803_811,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_811.wav,0,48000,12
12--train-00065-of-00803_954,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_954.wav,0,48000,12
12--train-00065-of-00803_923,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_923.wav,0,48000,12
12--train-00065-of-00803_854,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_854.wav,0,48000,12
12--train-00065-of-00803_844,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_844.wav,0,48000,12
12--train-00065-of-00803_933,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_933.wav,0,48000,12
12--train-00065-of-00803_1083,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1083.wav,0,48000,12
12--train-00065-of-00803_1035,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1035.wav,0,48000,12
12--train-00065-of-00803_970,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_970.wav,0,48000,12
12--train-00065-of-00803_906,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_906.wav,0,48000,12
12--train-00065-of-00803_832,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_832.wav,0,48000,12
12--train-00065-of-00803_955,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_955.wav,0,48000,12
12--train-00065-of-00803_828,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_828.wav,0,48000,12
12--train-00065-of-00803_864,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_864.wav,0,48000,12
12--train-00065-of-00803_892,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_892.wav,0,48000,12
12--train-00065-of-00803_871,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_871.wav,0,48000,12
12--train-00065-of-00803_1018,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1018.wav,0,48000,12
12--train-00065-of-00803_1086,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1086.wav,0,48000,12
12--train-00065-of-00803_929,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_929.wav,0,48000,12
12--train-00065-of-00803_803,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_803.wav,0,48000,12
12--train-00065-of-00803_1058,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1058.wav,0,48000,12
12--train-00065-of-00803_866,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_866.wav,0,48000,12
12--train-00065-of-00803_935,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_935.wav,0,48000,12
12--train-00065-of-00803_908,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_908.wav,0,48000,12
12--train-00065-of-00803_1071,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1071.wav,0,48000,12
12--train-00065-of-00803_953,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_953.wav,0,48000,12
12--train-00065-of-00803_786,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_786.wav,0,48000,12
12--train-00065-of-00803_814,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_814.wav,0,48000,12
12--train-00065-of-00803_1061,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1061.wav,0,48000,12
12--train-00065-of-00803_987,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_987.wav,0,48000,12
12--train-00065-of-00803_951,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_951.wav,0,48000,12
12--train-00065-of-00803_1009,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1009.wav,0,48000,12
12--train-00065-of-00803_794,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_794.wav,0,48000,12
12--train-00065-of-00803_1034,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1034.wav,0,48000,12
12--train-00065-of-00803_872,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_872.wav,0,48000,12
12--train-00065-of-00803_926,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_926.wav,0,48000,12
12--train-00065-of-00803_1053,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1053.wav,0,48000,12
12--train-00065-of-00803_1085,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1085.wav,0,48000,12
12--train-00065-of-00803_1079,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1079.wav,0,48000,12
12--train-00065-of-00803_949,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_949.wav,0,48000,12
12--train-00065-of-00803_932,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_932.wav,0,48000,12
12--train-00065-of-00803_991,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_991.wav,0,48000,12
12--train-00065-of-00803_868,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_868.wav,0,48000,12
12--train-00065-of-00803_948,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_948.wav,0,48000,12
12--train-00065-of-00803_938,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_938.wav,0,48000,12
12--train-00065-of-00803_897,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_897.wav,0,48000,12
12--train-00065-of-00803_784,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_784.wav,0,48000,12
12--train-00065-of-00803_977,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_977.wav,0,48000,12
12--train-00065-of-00803_944,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_944.wav,0,48000,12
12--train-00065-of-00803_1006,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1006.wav,0,48000,12
12--train-00065-of-00803_806,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_806.wav,0,48000,12
12--train-00065-of-00803_919,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_919.wav,0,48000,12
12--train-00065-of-00803_1055,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1055.wav,0,48000,12
12--train-00065-of-00803_901,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_901.wav,0,48000,12
12--train-00065-of-00803_900,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_900.wav,0,48000,12
12--train-00065-of-00803_947,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_947.wav,0,48000,12
12--train-00065-of-00803_783,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_783.wav,0,48000,12
12--train-00065-of-00803_818,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_818.wav,0,48000,12
12--train-00065-of-00803_775,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_775.wav,0,48000,12
12--train-00065-of-00803_904,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_904.wav,0,48000,12
12--train-00065-of-00803_876,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_876.wav,0,48000,12
12--train-00065-of-00803_1065,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1065.wav,0,48000,12
12--train-00065-of-00803_823,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_823.wav,0,48000,12
12--train-00065-of-00803_809,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_809.wav,0,48000,12
12--train-00065-of-00803_878,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_878.wav,0,48000,12
12--train-00065-of-00803_981,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_981.wav,0,48000,12
12--train-00065-of-00803_881,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_881.wav,0,48000,12
12--train-00065-of-00803_855,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_855.wav,0,48000,12
12--train-00065-of-00803_1026,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1026.wav,0,48000,12
12--train-00065-of-00803_1080,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1080.wav,0,48000,12
12--train-00065-of-00803_913,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_913.wav,0,48000,12
12--train-00065-of-00803_773,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_773.wav,0,48000,12
12--train-00065-of-00803_998,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_998.wav,0,48000,12
12--train-00065-of-00803_882,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_882.wav,0,48000,12
12--train-00065-of-00803_1019,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1019.wav,0,48000,12
12--train-00065-of-00803_972,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_972.wav,0,48000,12
12--train-00065-of-00803_774,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_774.wav,0,48000,12
12--train-00065-of-00803_1052,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1052.wav,0,48000,12
12--train-00065-of-00803_1070,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1070.wav,0,48000,12
12--train-00065-of-00803_1005,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1005.wav,0,48000,12
12--train-00065-of-00803_976,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_976.wav,0,48000,12
12--train-00065-of-00803_912,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_912.wav,0,48000,12
12--train-00065-of-00803_974,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_974.wav,0,48000,12
2--train-00061-of-00803_1077,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1077.wav,0,48000,2
2--train-00061-of-00803_990,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_990.wav,0,48000,2
2--train-00061-of-00803_818,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_818.wav,0,48000,2
2--train-00061-of-00803_842,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_842.wav,0,48000,2
2--train-00061-of-00803_1131,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1131.wav,0,48000,2
2--train-00061-of-00803_947,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_947.wav,0,48000,2
2--train-00061-of-00803_787,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_787.wav,0,48000,2
2--train-00061-of-00803_1039,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1039.wav,0,48000,2
2--train-00061-of-00803_800,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_800.wav,0,48000,2
2--train-00061-of-00803_938,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_938.wav,0,48000,2
2--train-00061-of-00803_932,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_932.wav,0,48000,2
2--train-00061-of-00803_814,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_814.wav,0,48000,2
2--train-00061-of-00803_895,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_895.wav,0,48000,2
2--train-00061-of-00803_1111,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1111.wav,0,48000,2
2--train-00061-of-00803_1143,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1143.wav,0,48000,2
2--train-00061-of-00803_1054,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1054.wav,0,48000,2
2--train-00061-of-00803_862,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_862.wav,0,48000,2
2--train-00061-of-00803_1107,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1107.wav,0,48000,2
2--train-00061-of-00803_1036,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1036.wav,0,48000,2
2--train-00061-of-00803_1050,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1050.wav,0,48000,2
2--train-00061-of-00803_1059,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1059.wav,0,48000,2
2--train-00061-of-00803_1040,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1040.wav,0,48000,2
2--train-00061-of-00803_1148,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1148.wav,0,48000,2
2--train-00061-of-00803_983,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_983.wav,0,48000,2
2--train-00061-of-00803_1152,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1152.wav,0,48000,2
2--train-00061-of-00803_1124,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1124.wav,0,48000,2
2--train-00061-of-00803_831,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_831.wav,0,48000,2
2--train-00061-of-00803_1103,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1103.wav,0,48000,2
2--train-00061-of-00803_1012,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1012.wav,0,48000,2
2--train-00061-of-00803_1135,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1135.wav,0,48000,2
2--train-00061-of-00803_866,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_866.wav,0,48000,2
2--train-00061-of-00803_908,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_908.wav,0,48000,2
2--train-00061-of-00803_957,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_957.wav,0,48000,2
2--train-00061-of-00803_821,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_821.wav,0,48000,2
2--train-00061-of-00803_943,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_943.wav,0,48000,2
2--train-00061-of-00803_905,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_905.wav,0,48000,2
2--train-00061-of-00803_1094,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1094.wav,0,48000,2
2--train-00061-of-00803_829,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_829.wav,0,48000,2
2--train-00061-of-00803_836,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_836.wav,0,48000,2
2--train-00061-of-00803_806,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_806.wav,0,48000,2
2--train-00061-of-00803_839,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_839.wav,0,48000,2
2--train-00061-of-00803_1109,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1109.wav,0,48000,2
2--train-00061-of-00803_1062,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1062.wav,0,48000,2
2--train-00061-of-00803_1119,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1119.wav,0,48000,2
2--train-00061-of-00803_923,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_923.wav,0,48000,2
2--train-00061-of-00803_849,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_849.wav,0,48000,2
2--train-00061-of-00803_1105,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1105.wav,0,48000,2
2--train-00061-of-00803_780,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_780.wav,0,48000,2
2--train-00061-of-00803_1006,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1006.wav,0,48000,2
2--train-00061-of-00803_1158,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1158.wav,0,48000,2
2--train-00061-of-00803_1126,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1126.wav,0,48000,2
2--train-00061-of-00803_893,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_893.wav,0,48000,2
2--train-00061-of-00803_1159,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1159.wav,0,48000,2
2--train-00061-of-00803_921,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_921.wav,0,48000,2
2--train-00061-of-00803_1066,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1066.wav,0,48000,2
2--train-00061-of-00803_902,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_902.wav,0,48000,2
2--train-00061-of-00803_1156,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1156.wav,0,48000,2
2--train-00061-of-00803_813,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_813.wav,0,48000,2
2--train-00061-of-00803_809,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_809.wav,0,48000,2
2--train-00061-of-00803_1093,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1093.wav,0,48000,2
2--train-00061-of-00803_933,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_933.wav,0,48000,2
2--train-00061-of-00803_1000,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1000.wav,0,48000,2
2--train-00061-of-00803_1138,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1138.wav,0,48000,2
2--train-00061-of-00803_1112,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1112.wav,0,48000,2
2--train-00061-of-00803_1165,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1165.wav,0,48000,2
2--train-00061-of-00803_1005,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1005.wav,0,48000,2
2--train-00061-of-00803_778,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_778.wav,0,48000,2
2--train-00061-of-00803_916,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_916.wav,0,48000,2
2--train-00061-of-00803_885,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_885.wav,0,48000,2
2--train-00061-of-00803_1063,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1063.wav,0,48000,2
2--train-00061-of-00803_1014,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1014.wav,0,48000,2
2--train-00061-of-00803_828,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_828.wav,0,48000,2
2--train-00061-of-00803_1133,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1133.wav,0,48000,2
2--train-00061-of-00803_841,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_841.wav,0,48000,2
2--train-00061-of-00803_961,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_961.wav,0,48000,2
2--train-00061-of-00803_1120,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1120.wav,0,48000,2
2--train-00061-of-00803_1123,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1123.wav,0,48000,2
2--train-00061-of-00803_1015,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_1015.wav,0,48000,2
2--train-00061-of-00803_942,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/2/train-00061-of-00803_942.wav,0,48000,2
